index,date,Minimum Temperature,Maximum Temperature,Temperature,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Snow Depth,Cloud Cover
349,2018-12-16,-2.8,0.1,-1.1916666666666667,70.75583333333334,,6.458333333333333,,129.95652173913044,-5.592307692307693,0.03333333333333333,0.0,40.75
350,2018-12-17,0.2,3.9,1.9708333333333334,79.97666666666667,,1.7999999999999998,,194.875,1.1800000000000002,0.049999999999999996,0.0,46.56666666666666
351,2018-12-18,1.8,6.1,3.5749999999999997,73.08208333333333,,6.6875,,146.70833333333334,1.5599999999999998,0.0,0.0,32.36666666666667
352,2018-12-19,1.7,4.9,3.233333333333333,71.15583333333333,,4.954166666666667,,92.54545454545455,1.3125,0.008333333333333333,0.0,43.71666666666667
353,2018-12-20,3.9,7.8,5.629166666666666,69.16625,,8.299999999999999,25.9,177.95833333333334,4.0058823529411764,0.075,0.0,49.70416666666667
354,2018-12-21,6.1,12.1,8.941666666666666,63.645833333333336,,18.658333333333335,41.04545454545455,219.75,4.546666666666667,0.2833333333333333,0.0,50.05416666666667
355,2018-12-22,8.1,13.0,10.9,50.9025,,21.791666666666668,40.166666666666664,269.1666666666667,6.957142857142857,0.008333333333333333,0.0,37.425000000000004
356,2018-12-23,6.0,10.3,7.529166666666666,70.67041666666667,,7.766666666666667,,268.0,6.111764705882353,0.24166666666666667,0.0,47.333333333333336
357,2018-12-24,-0.3,11.9,5.629166666666666,63.57666666666666,,14.0625,40.849999999999994,276.2916666666667,2.5952380952380953,0.15416666666666667,0.0,32.175000000000004
358,2018-12-25,-1.4,3.1,0.625,75.33083333333333,,5.154166666666667,,245.33333333333334,-1.5055555555555555,0.0,0.0,33.9
359,2018-12-26,-4.2,-1.2,-2.245833333333333,84.69375000000001,,3.7416666666666667,,251.375,-4.6571428571428575,0.0,0.0,34.375
360,2018-12-27,-1.9,-0.3,-1.3708333333333333,90.83958333333334,,1.0875000000000001,,218.20833333333334,-2.9,0.0,0.0,42.987500000000004
361,2018-12-28,-0.9,0.1,-0.41250000000000003,89.25458333333334,,3.7083333333333335,,248.625,-2.6750000000000003,0.0,0.0,51.645833333333336
362,2018-12-29,-0.3,4.8,1.45,85.40708333333333,,11.2125,,230.375,-1.6875,0.016666666666666666,0.0,60.800000000000004
363,2018-12-30,4.8,7.9,6.708333333333333,54.074999999999996,,14.020833333333334,,273.7083333333333,4.079166666666667,0.0,0.0,50.5375
364,2018-12-31,5.2,9.1,7.079166666666667,69.68541666666667,,4.695833333333334,,270.5833333333333,6.484615384615385,0.008333333333333333,0.0,50.333333333333336
365,2019-01-01,4.9,7.2,6.55,68.92,,14.683333333333332,42.0,278.8333333333333,3.575,0.05833333333333333,0.0,42.854166666666664
366,2019-01-02,-0.3,6.1,3.6833333333333336,49.19125,,16.183333333333334,37.300000000000004,326.4583333333333,0.16999999999999998,0.016666666666666666,0.0,17.008333333333333
367,2019-01-03,-1.9,3.9,1.45,64.42333333333333,,9.104166666666666,,297.7083333333333,-1.2458333333333333,0.0,0.0,31.82083333333333
368,2019-01-04,-1.3,4.1,2.1541666666666663,67.40833333333333,,9.466666666666667,,283.0,-0.1111111111111111,0.0,0.0,33.020833333333336
369,2019-01-05,3.1,8.1,5.7124999999999995,67.27875,,20.212500000000002,36.5,294.0833333333333,2.029166666666667,0.08333333333333333,0.0,46.270833333333336
370,2019-01-06,5.2,6.9,6.2,65.56125,,17.425,37.246153846153845,311.3333333333333,3.0124999999999997,0.0,0.0,44.050000000000004
371,2019-01-07,4.1,6.9,5.329166666666667,64.39125,,12.170833333333334,,277.0,2.6833333333333336,0.0375,0.0,40.4
372,2019-01-08,4.1,6.1,5.433333333333334,70.87291666666667,,20.470833333333335,37.575,269.4166666666667,1.6375,0.17916666666666667,0.0,37.395833333333336
373,2019-01-09,1.9,4.8,3.2375000000000003,59.48374999999999,,19.787499999999998,39.57692307692308,295.0,-1.0208333333333333,0.09166666666666667,0.0,34.574999999999996
374,2019-01-10,-0.9,2.8,1.575,57.475,,7.2625,,183.20833333333334,-0.8176470588235294,0.0,0.0,34.041666666666664
375,2019-01-11,-0.9,3.7,1.0166666666666666,81.20375,,6.520833333333333,,257.375,-1.69375,0.04583333333333334,0.0,38.12083333333333
376,2019-01-12,2.9,5.7,4.595833333333333,79.45708333333333,,12.816666666666668,,270.4583333333333,1.65,0.14166666666666666,0.0,41.604166666666664
377,2019-01-13,5.7,9.2,7.208333333333333,77.49875,,20.879166666666666,51.260000000000005,266.5,3.954166666666667,0.24583333333333332,0.0,37.012499999999996
378,2019-01-14,2.0,7.1,4.904166666666667,68.04875,,17.716666666666665,38.72222222222222,298.6666666666667,1.4041666666666668,0.04583333333333334,0.0,32.05416666666667
379,2019-01-15,1.8,6.9,4.3875,69.24583333333334,,16.179166666666667,33.5,256.3333333333333,0.9249999999999999,0.0,0.0,38.983333333333334
380,2019-01-16,2.1,5.9,4.533333333333333,67.84541666666667,,13.783333333333333,,229.0,1.4541666666666666,0.0,0.0,37.99583333333333
381,2019-01-17,1.1,7.9,5.0,71.16208333333334,,20.754166666666666,46.525,254.16666666666666,1.2541666666666667,0.13749999999999998,0.0,33.145833333333336
382,2019-01-18,-0.2,3.3,1.3416666666666668,65.84,,6.079166666666667,,185.16666666666666,-1.4705882352941178,0.0,0.0,23.05
383,2019-01-19,-4.0,2.2,-0.9375,61.68,,10.095833333333333,,73.41666666666667,-4.333333333333333,0.0,0.0,14.200000000000001
384,2019-01-20,-4.7,0.2,-2.4458333333333333,62.615,,8.733333333333333,,58.333333333333336,-6.221052631578948,0.0,0.0,4.295833333333333
385,2019-01-21,-6.1,0.8,-2.9499999999999997,65.97041666666667,,4.6875,,80.66666666666667,-6.03125,0.0,0.0,0.4375
386,2019-01-22,-8.9,-2.0,-4.970833333333333,77.13958333333333,,4.691666666666666,,117.16666666666667,-6.678571428571429,0.0,0.0,37.975
387,2019-01-23,-2.2,-1.8,-2.0083333333333333,64.95375,,11.429166666666667,,70.70833333333333,-6.2272727272727275,0.0,0.0,59.11666666666667
388,2019-01-24,-3.9,-1.9,-2.4625,62.38166666666667,,6.3374999999999995,,198.20833333333334,-5.42,0.0,0.0,46.88333333333333
389,2019-01-25,-3.1,1.0,-1.4458333333333335,72.87291666666667,,6.570833333333333,,257.125,-4.546666666666667,0.0,0.0,44.09166666666667
390,2019-01-26,0.1,5.8,3.0708333333333333,79.29666666666667,,15.65,,231.79166666666666,-0.6458333333333334,0.0375,0.0,50.40833333333333
391,2019-01-27,1.9,7.1,4.933333333333333,76.77583333333332,,17.570833333333333,35.9,222.5,1.4000000000000001,0.04583333333333334,0.0,43.270833333333336
392,2019-01-28,1.2,3.8,2.529166666666667,75.1925,,22.037499999999998,35.65,263.5416666666667,-2.2291666666666665,0.12916666666666668,0.0,34.19583333333333
393,2019-01-29,-1.9,3.1,0.9833333333333334,74.67916666666666,,8.845833333333333,,188.625,-1.8272727272727274,0.0,0.0,32.1875
394,2019-01-30,-1.0,1.9,0.25416666666666665,73.98083333333334,,15.658333333333333,38.9,140.25,-4.120833333333333,0.008333333333333333,0.0,28.954166666666666
395,2019-01-31,-4.7,0.9,-0.875,77.0425,,8.870833333333334,,94.875,-4.325,0.04583333333333334,0.0,32.025
396,2019-02-01,-0.1,3.7,1.8583333333333334,76.34625,,7.083333333333333,,38.791666666666664,-1.5785714285714287,0.008333333333333333,0.0,37.52916666666667
397,2019-02-02,1.8,4.0,2.9458333333333333,85.00916666666667,,4.104166666666667,,154.69565217391303,0.9818181818181819,0.016666666666666666,0.0,39.987500000000004
398,2019-02-03,1.0,3.9,2.8041666666666667,66.67125,,10.3375,27.7,318.5,-0.12272727272727274,0.0,0.0,39.112500000000004
399,2019-02-04,-3.9,4.8,0.6375,71.35416666666667,,4.2375,,202.875,0.17272727272727273,0.0,0.0,8.429166666666665
400,2019-02-05,0.0,4.2,2.0416666666666665,69.50666666666667,,1.3125,,185.16666666666666,-0.32499999999999996,0.0,0.0,45.51666666666667
401,2019-02-06,-2.9,5.2,0.5458333333333333,76.84791666666666,,3.0708333333333333,,113.16666666666667,-0.6699999999999999,0.0,0.0,4.279166666666666
402,2019-02-07,-1.9,3.9,0.9041666666666667,82.9875,,3.3791666666666664,,148.875,-0.8416666666666667,0.020833333333333332,0.0,33.987500000000004
403,2019-02-08,1.1,8.2,5.108333333333333,75.5175,,11.733333333333334,,212.08333333333334,2.875,0.0,0.0,44.1
404,2019-02-09,5.7,11.0,7.4375,65.22041666666667,,18.391666666666666,40.5,222.16666666666666,4.2727272727272725,0.0375,0.0,36.28333333333333
405,2019-02-10,5.0,9.9,6.6375,73.04333333333334,,19.375,45.05555555555556,209.79166666666666,3.4761904761904763,0.275,0.0,36.829166666666666
406,2019-02-11,3.0,7.7,4.883333333333334,65.37583333333333,,19.691666666666666,37.58181818181818,291.0,1.0999999999999999,0.029166666666666664,0.0,33.90833333333333
407,2019-02-12,0.6,6.1,3.170833333333333,68.52208333333333,,9.8125,,278.4583333333333,0.6818181818181818,0.0,0.0,28.787499999999998
408,2019-02-13,-2.3,7.1,1.8583333333333334,70.3325,,2.2375000000000003,,226.45833333333334,1.3111111111111111,0.0,0.0,6.595833333333334
409,2019-02-14,-2.2,8.9,2.3583333333333334,71.66833333333334,,1.2875,,109.0,3.0799999999999996,0.0,0.0,13.883333333333333
410,2019-02-15,-1.9,13.8,5.833333333333333,57.13791666666666,,5.6875,,95.08333333333333,3.6375,0.0,0.0,0.0
411,2019-02-16,-1.2,11.3,4.6000000000000005,68.28625000000001,,0.5625,,188.16666666666666,1.8,0.0,0.0,0.0
412,2019-02-17,-1.9,12.9,4.075,71.62041666666667,,1.4791666666666667,,136.95833333333334,6.959999999999999,0.0,0.0,0.0
413,2019-02-18,-2.0,13.0,4.3374999999999995,69.04708333333333,,1.9958333333333333,,159.20833333333334,3.1666666666666665,0.0,0.0,0.0
414,2019-02-19,0.2,11.1,4.454166666666667,72.41208333333334,,4.916666666666667,,296.4166666666667,5.0,0.020833333333333332,0.0,16.724999999999998
415,2019-02-20,-1.1,11.0,4.5125,74.56583333333333,,2.6333333333333333,,183.08333333333334,7.3999999999999995,0.0,0.0,26.858333333333334
416,2019-02-21,0.1,11.9,5.8500000000000005,77.40458333333333,,3.466666666666667,,279.0833333333333,4.9625,0.0,0.0,28.8625
417,2019-02-22,7.6,12.7,10.112499999999999,67.3325,,9.629166666666666,,149.83333333333334,7.733333333333333,0.0,0.0,34.737500000000004
418,2019-02-23,1.9,9.1,5.0875,58.308749999999996,,15.383333333333333,,71.20833333333333,1.7565217391304346,0.0,0.0,7.6875
419,2019-02-24,0.8,11.9,5.691666666666666,36.217083333333335,,9.070833333333333,,81.0,1.7941176470588236,0.0,0.0,0.0
420,2019-02-25,0.8,15.9,7.691666666666666,43.3025,,3.8249999999999997,,45.458333333333336,8.6,0.0,0.0,0.0
421,2019-02-26,0.3,18.0,8.075000000000001,58.81875,,2.191666666666667,,133.41666666666666,0.3749999999999999,0.0,0.0,0.0
422,2019-02-27,0.1,17.8,7.995833333333334,50.52041666666667,,1.4875,35.3,137.25,2.75,0.0,0.0,0.0
423,2019-02-28,0.8,18.7,8.670833333333333,61.39458333333334,,11.737499999999999,50.900000000000006,290.6666666666667,4.766666666666667,0.0,0.0,17.704166666666666
424,2019-03-01,6.7,11.0,8.608333333333333,79.19583333333334,,14.100000000000001,40.7,281.4166666666667,6.17,0.08749999999999998,0.0,35.737500000000004
425,2019-03-02,5.8,11.2,8.0875,71.75166666666667,,10.450000000000001,44.6,273.2916666666667,5.517647058823529,0.0,0.0,37.041666666666664
426,2019-03-03,8.8,11.2,10.141666666666667,69.92583333333333,,19.4375,48.8125,228.70833333333334,6.736363636363635,0.0,0.0,46.70416666666667
427,2019-03-04,5.2,12.6,9.354166666666666,66.72291666666666,,26.316666666666666,53.98888888888889,238.54166666666666,2.6444444444444444,0.075,0.0,32.175000000000004
428,2019-03-05,3.8,8.5,5.983333333333333,74.91625,,19.508333333333333,49.554545454545455,248.5,2.559090909090909,0.016666666666666666,0.0,33.13333333333333
429,2019-03-06,3.0,14.8,8.933333333333334,71.46249999999999,,10.570833333333333,45.900000000000006,162.95833333333334,4.6454545454545455,0.020833333333333332,0.0,34.65416666666667
430,2019-03-07,7.7,12.2,10.166666666666666,64.04041666666667,,23.629166666666666,49.225,210.66666666666666,5.8125,0.008333333333333333,0.0,40.50416666666667
431,2019-03-08,5.9,10.7,7.6875,67.42875,,19.908333333333335,47.010000000000005,256.4166666666667,4.419047619047619,0.05833333333333333,0.0,33.333333333333336
432,2019-03-09,5.9,12.9,9.770833333333334,65.28,,26.84583333333333,49.87,252.45833333333334,4.763636363636364,0.0,0.0,35.391666666666666
433,2019-03-10,4.2,15.0,9.858333333333333,66.28208333333333,,24.795833333333334,61.042857142857144,251.875,4.6899999999999995,0.2916666666666667,0.0,30.09583333333333
434,2019-03-11,2.9,8.0,5.370833333333334,59.25958333333333,,26.416666666666668,46.423809523809524,283.0416666666667,1.0041666666666667,0.0,0.0,27.245833333333334
435,2019-03-12,0.1,10.0,6.1000000000000005,54.91166666666666,,15.525,45.06,237.125,4.2,0.0,0.0,33.3125
436,2019-03-13,4.1,9.9,6.1499999999999995,69.71666666666667,,29.3625,54.225,239.16666666666666,1.75,0.0,0.0,45.31666666666666
437,2019-03-14,3.9,7.3,5.779166666666666,83.46916666666667,,21.095833333333335,49.48571428571428,245.91666666666666,2.0833333333333335,0.37083333333333335,0.0,42.90416666666667
438,2019-03-15,6.1,13.1,9.641666666666667,78.83166666666666,,23.620833333333334,45.46153846153846,243.5,4.423076923076923,0.11666666666666665,0.0,41.40833333333333
439,2019-03-16,7.9,11.8,10.079166666666667,75.29041666666667,,24.1875,50.55,260.7083333333333,6.671428571428572,0.17083333333333336,0.0,40.108333333333334
440,2019-03-17,2.1,9.8,7.316666666666666,74.4275,,16.091666666666665,49.150000000000006,246.20833333333334,4.608695652173913,0.15833333333333333,0.0,26.116666666666664
441,2019-03-18,0.1,9.9,4.5,72.90375,,9.316666666666666,,278.2083333333333,2.7333333333333334,0.0,0.0,26.72083333333333
442,2019-03-19,-0.1,10.0,4.583333333333333,64.36208333333333,,4.970833333333333,35.3,197.5909090909091,2.9461538461538463,0.0,0.0,5.2375
443,2019-03-20,-1.3,12.8,5.4125000000000005,62.81625,,2.370833333333333,,111.16666666666667,1.8666666666666665,0.0,0.0,0.4041666666666666
444,2019-03-21,1.0,15.9,8.525,54.64958333333333,,5.125,,55.17391304347826,6.366666666666667,0.0,0.0,0.0
445,2019-03-22,2.7,18.3,10.15,57.23374999999999,,5.854166666666667,,78.70833333333333,5.0,0.0,0.0,1.0999999999999999
446,2019-03-23,2.8,16.1,8.991666666666667,66.73625,,6.125,46.4,208.65217391304347,5.6499999999999995,0.0,0.0,0.14166666666666666
447,2019-03-24,5.2,13.7,8.829166666666667,69.58166666666666,,6.704166666666667,,172.83333333333334,5.3999999999999995,0.0,0.0,14.216666666666667
448,2019-03-25,1.8,9.7,5.425,70.05624999999999,,14.375,39.675,280.9166666666667,2.608695652173913,0.07916666666666666,0.0,24.90416666666667
449,2019-03-26,1.0,9.8,5.941666666666666,65.99666666666667,,9.804166666666667,37.1,286.2083333333333,4.254545454545454,0.0,0.0,32.56666666666667
450,2019-03-27,2.5,13.8,8.116666666666667,59.694583333333334,,5.141666666666667,,256.4761904761905,4.883333333333334,0.0,0.0,36.00833333333333
451,2019-03-28,3.7,15.0,9.308333333333334,61.64791666666667,,6.991666666666667,,99.0909090909091,3.025,0.0,0.0,38.65416666666666
452,2019-03-29,8.0,17.0,12.229166666666666,58.91083333333333,,10.066666666666666,29.7,71.20833333333333,7.4625,0.0,0.0,14.491666666666667
453,2019-03-30,2.8,19.1,11.729166666666666,58.25791666666667,,5.3999999999999995,,158.08695652173913,5.0,0.0,0.0,11.408333333333331
454,2019-03-31,3.9,18.9,11.73913043478261,58.702173913043474,,8.847826086956522,,114.47826086956522,4.1,0.0,0.0,5.71304347826087
455,2019-04-01,6.9,16.9,11.304166666666667,54.01541666666666,,14.424999999999999,25.9,46.083333333333336,5.463636363636364,0.0,0.0,0.08750000000000001
456,2019-04-02,8.8,18.2,12.220833333333333,59.32041666666667,,11.333333333333334,45.6,131.41666666666666,7.366666666666667,0.020833333333333332,0.0,19.099999999999998
457,2019-04-03,5.2,11.3,8.358333333333333,83.08375,,9.129166666666666,,236.08333333333334,6.590000000000001,0.3125,0.0,28.537499999999998
458,2019-04-04,4.8,6.2,5.425,89.13916666666667,,7.070833333333333,35.3,281.0833333333333,3.21875,0.04583333333333334,0.0,35.875
459,2019-04-05,5.0,8.9,6.745833333333334,83.42833333333333,,5.783333333333332,,124.70833333333333,5.266666666666667,0.008333333333333333,0.0,40.78333333333333
460,2019-04-06,3.2,16.2,10.591666666666667,77.365,,6.0249999999999995,,53.541666666666664,6.6,0.0,0.0,16.270833333333332
461,2019-04-07,10.2,18.9,14.512500000000001,53.040416666666665,,10.329166666666667,31.5,94.66666666666667,,0.0,0.0,12.416666666666666
462,2019-04-08,8.2,16.1,12.191666666666668,77.06833333333334,,6.054166666666667,,208.625,8.275,0.0,0.0,39.925000000000004
463,2019-04-09,7.1,16.8,11.508333333333333,83.72,,4.070833333333334,38.9,128.91666666666666,7.2,0.125,0.0,23.325
464,2019-04-10,8.1,15.1,10.891666666666666,54.04125,,12.65,,85.25,7.858333333333333,0.0,0.0,11.450000000000001
465,2019-04-11,3.2,11.1,7.445833333333333,43.912083333333335,,17.400000000000002,38.875,34.5,3.638888888888889,0.0,0.0,0.0
466,2019-04-12,0.9,7.2,4.879166666666666,48.80125,,13.704166666666666,29.05,45.583333333333336,1.9208333333333334,0.0,0.0,29.795833333333334
467,2019-04-13,2.1,6.8,4.3125,58.586666666666666,,8.604166666666666,,90.08333333333333,2.0500000000000003,0.0,0.0,22.833333333333332
468,2019-04-14,1.8,11.7,6.008333333333333,64.64458333333333,,14.145833333333334,35.449999999999996,74.41666666666667,2.315,0.07916666666666666,0.0,25.958333333333332
469,2019-04-15,2.3,17.9,10.1875,58.263749999999995,,12.424999999999999,,58.375,2.5142857142857147,0.0,0.0,6.945833333333333
470,2019-04-16,8.1,17.8,12.641666666666666,45.481249999999996,,12.754166666666665,,159.33333333333334,6.542857142857143,0.0,0.0,17.054166666666667
471,2019-04-17,9.8,17.8,13.525,68.30083333333333,,9.704166666666667,,97.1304347826087,9.05,0.08750000000000001,0.0,19.2375
472,2019-04-18,11.7,21.9,16.516666666666666,39.47958333333333,,18.741666666666667,31.95,69.70833333333333,,0.0,0.0,5.6625000000000005
473,2019-04-19,12.8,23.2,17.758333333333333,34.08583333333333,,13.241666666666667,30.049999999999997,68.91666666666667,,0.0,0.0,0.0
474,2019-04-20,12.1,24.2,18.875,32.83291666666667,,10.9125,,38.291666666666664,,0.0,0.0,0.0
475,2019-04-21,10.1,24.2,18.575,33.99166666666667,,9.508333333333333,29.5,84.625,,0.0,0.0,0.0
476,2019-04-22,13.8,24.8,18.675,33.35541666666666,,18.9875,37.1,61.875,,0.0,0.0,1.0999999999999999
477,2019-04-23,12.7,21.9,16.541666666666668,46.57666666666666,,15.4375,35.285714285714285,140.25,,0.0,0.0,8.6625
478,2019-04-24,9.2,24.2,16.741666666666667,57.80166666666667,,12.549999999999999,49.96666666666667,130.83333333333334,8.7,0.10833333333333332,0.0,14.733333333333333
479,2019-04-25,5.9,23.9,14.025,65.81041666666667,,9.8125,42.5,143.625,6.085714285714286,0.0,0.0,24.75
480,2019-04-26,8.2,13.1,10.741666666666667,81.23958333333333,,11.0625,,257.5,7.871428571428572,0.1625,0.0,33.94166666666667
481,2019-04-27,5.8,11.9,9.0875,87.81583333333333,,10.445833333333333,46.45,260.0833333333333,6.7700000000000005,0.2333333333333333,0.0,29.991666666666664
482,2019-04-28,3.9,12.8,8.262500000000001,71.74583333333334,,7.833333333333333,,257.2083333333333,4.545454545454546,0.0,0.0,24.541666666666668
483,2019-04-29,2.6,15.1,9.004166666666666,74.94333333333334,,7.258333333333333,37.1,246.375,3.1166666666666667,0.008333333333333333,0.0,20.125
484,2019-04-30,8.2,19.1,13.529166666666667,58.38166666666667,,10.520833333333334,37.1,167.375,7.5200000000000005,0.008333333333333333,0.0,17.625
485,2019-05-01,7.5,20.0,14.258333333333333,56.18375,,5.129166666666666,,221.77272727272728,8.2,0.0,0.0,4.2875000000000005
486,2019-05-02,8.9,18.1,13.229166666666666,63.13708333333333,,8.950000000000001,33.4,313.875,8.5,0.0,0.0,23.96666666666667
487,2019-05-03,7.8,14.9,11.170833333333334,61.3675,,13.866666666666667,34.41111111111111,320.75,7.528571428571429,0.0,0.0,28.75
488,2019-05-04,3.2,8.8,6.454166666666667,73.56958333333334,,8.566666666666666,30.6,292.7916666666667,3.8631578947368426,0.16666666666666666,0.0,28.141666666666666
489,2019-05-05,1.7,10.8,5.9125000000000005,71.32791666666667,,10.879166666666668,,213.16666666666666,2.8263157894736843,0.0,0.0,21.5
490,2019-05-06,3.7,12.0,7.945833333333333,61.08375,,9.295833333333333,31.65,257.3333333333333,4.786666666666666,0.0,0.0,32.24166666666667
491,2019-05-07,6.0,14.0,9.691666666666666,60.194583333333334,,3.904166666666667,31.7,218.04166666666666,7.18,0.0,0.0,36.145833333333336
492,2019-05-08,8.0,12.0,9.799999999999999,78.53375,,10.9,,146.66666666666666,7.228571428571429,0.32916666666666666,0.0,35.40416666666666
493,2019-05-09,7.7,13.2,10.116666666666667,90.40333333333332,,9.762500000000001,,199.20833333333334,7.433333333333334,0.3,0.0,35.02916666666667
494,2019-05-10,7.1,17.8,12.754166666666665,65.93541666666667,,12.629166666666668,34.22,249.33333333333334,7.279999999999999,0.0008333333333333334,0.0,18.241666666666667
495,2019-05-11,7.3,11.8,10.295833333333333,86.29791666666667,,10.65,27.7,155.125,7.825,0.53125,0.0,33.262499999999996
496,2019-05-12,4.9,14.9,9.408333333333333,64.405,,9.804166666666667,29.599999999999998,243.75,6.0181818181818185,0.0,0.0,12.799999999999999
497,2019-05-13,5.0,16.1,11.058333333333332,43.82333333333333,,12.891666666666666,31.928571428571427,78.25,4.888888888888889,0.0,0.0,0.17500000000000002
498,2019-05-14,6.1,15.1,11.283333333333333,43.32125,,14.799999999999999,32.48571428571429,65.66666666666667,6.225,0.0,0.0,7.154166666666666
499,2019-05-15,5.0,15.7,10.525,44.77458333333333,,15.895833333333334,35.7,45.0,5.2625,0.0,0.0,6.25
500,2019-05-16,7.9,15.7,10.970833333333333,58.46416666666667,,10.2125,,105.08333333333333,7.65,0.0,0.0,27.170833333333334
501,2019-05-17,8.2,18.1,12.620833333333332,73.02374999999999,,12.316666666666668,,61.458333333333336,7.081818181818182,0.016666666666666666,0.0,29.045833333333334
502,2019-05-18,8.9,21.8,15.387500000000001,70.1575,,5.6375,,129.0,8.4,0.09166666666666667,0.0,22.645833333333332
503,2019-05-19,12.0,23.8,16.941666666666666,74.5325,,6.2875000000000005,,216.875,,0.016666666666666666,0.0,28.77916666666667
504,2019-05-20,11.7,17.9,14.512500000000001,79.35125000000001,,15.270833333333334,37.25,315.5833333333333,,0.0,0.0,35.85
505,2019-05-21,12.1,13.9,13.016666666666666,85.32666666666667,,18.645833333333332,36.776923076923076,305.125,,0.15416666666666665,0.0,43.637499999999996
506,2019-05-22,10.7,17.7,13.637500000000001,71.45875,,10.508333333333333,35.3,278.125,,0.0,0.0,34.21666666666667
507,2019-05-23,6.7,20.9,14.120833333333332,65.47666666666667,,4.370833333333334,,227.79166666666666,7.3,0.0,0.0,3.4333333333333336
508,2019-05-24,9.7,23.6,16.795833333333334,59.88958333333333,,2.3541666666666665,,187.70833333333334,,0.0,0.0,30.50833333333333
509,2019-05-25,13.2,22.1,17.704166666666666,53.04291666666666,,10.549999999999999,38.9,253.79166666666666,,0.0,0.0,34.916666666666664
510,2019-05-26,8.8,23.0,16.95416666666667,57.24333333333333,,10.5875,33.3,231.45833333333334,8.65,0.0,0.0,15.225
511,2019-05-27,12.1,19.1,15.075000000000001,80.34458333333333,,9.016666666666667,48.2,230.375,,0.16666666666666666,0.0,35.275
512,2019-05-28,11.7,19.0,14.070833333333333,76.76,,8.820833333333333,35.9,297.0833333333333,,0.1708333333333333,0.0,30.40833333333333
513,2019-05-29,10.9,19.0,14.195833333333333,61.681666666666665,,7.520833333333333,,112.66666666666667,,0.0,0.0,27.370833333333334
514,2019-05-30,8.1,21.1,15.508333333333333,68.35291666666667,,7.8500000000000005,30.6,210.625,,0.0,0.0,30.195833333333336
515,2019-05-31,14.7,24.8,19.566666666666666,63.71666666666667,,6.370833333333334,,238.125,,0.0,0.0,30.099999999999998
516,2019-06-01,12.1,27.1,20.4375,63.14125000000001,26.875,3.5416666666666665,,183.70833333333334,,0.0,0.0,0.4375
517,2019-06-02,13.1,30.2,22.379166666666666,56.41458333333333,28.155555555555555,7.366666666666666,,114.29166666666667,,0.0,0.0,0.0
518,2019-06-03,14.7,29.2,20.733333333333334,66.96375,28.733333333333334,6.479166666666667,40.46666666666667,195.91666666666666,,0.0,0.0,16.241666666666667
519,2019-06-04,13.1,30.9,22.349999999999998,63.36291666666667,29.142857142857142,9.308333333333334,39.05,150.70833333333334,,0.0,0.0,6.125
520,2019-06-05,16.1,29.9,23.945833333333336,55.225833333333334,28.0375,7.179166666666666,40.7,150.91666666666666,,0.0,0.0,22.416666666666668
521,2019-06-06,11.7,23.9,15.991666666666667,70.47583333333334,,14.575000000000001,38.300000000000004,236.125,,0.041666666666666664,0.0,35.1875
522,2019-06-07,8.7,25.2,15.458333333333334,76.81291666666667,,13.204166666666666,37.95,116.625,8.433333333333334,0.12083333333333333,0.0,25.191666666666666
523,2019-06-08,12.8,19.8,15.420833333333334,57.80166666666667,,19.358333333333334,38.97,230.125,,0.008333333333333333,0.0,30.816666666666666
524,2019-06-09,6.9,23.8,17.1125,58.444583333333334,,8.045833333333333,,78.5,8.05,0.0,0.0,16.17083333333333
525,2019-06-10,15.2,22.1,18.537499999999998,73.2525,,9.754166666666666,,213.83333333333334,,0.0,0.0,25.054166666666664
526,2019-06-11,13.8,20.8,17.504166666666666,77.51416666666667,,6.8374999999999995,,220.45833333333334,,0.46249999999999997,0.0,33.875
527,2019-06-12,13.8,20.0,16.7,76.31750000000001,,8.570833333333333,,183.34782608695653,,0.23750000000000002,0.0,25.004166666666666
528,2019-06-13,11.0,23.1,17.3875,62.02333333333333,,9.766666666666667,31.7,194.625,,0.0,0.0,12.416666666666666
529,2019-06-14,11.2,24.3,18.416666666666668,66.87166666666667,,7.3875,,114.29166666666667,,0.0,0.0,19.60833333333333
530,2019-06-15,15.1,25.1,20.366666666666667,63.81458333333333,,13.516666666666666,35.65,258.9583333333333,,0.0,0.0,26.495833333333334
531,2019-06-16,15.1,23.2,18.6375,68.52083333333333,,6.095833333333334,,247.20833333333334,,0.14166666666666666,0.0,37.35
532,2019-06-17,12.0,26.9,20.150000000000002,61.51708333333334,26.65,7.9624999999999995,,101.875,,0.0,0.0,8.045833333333333
533,2019-06-18,14.4,29.7,22.6875,58.01708333333334,28.075,5.7124999999999995,,103.375,,0.0,0.0,4.1499999999999995
534,2019-06-19,16.1,31.1,24.15833333333333,58.13666666666666,28.910000000000004,9.183333333333334,,200.57142857142858,,0.0,0.0,19.020833333333332
535,2019-06-20,16.1,25.2,21.05,68.64375,,10.779166666666667,,268.8333333333333,,0.0,0.0,27.954166666666666
536,2019-06-21,14.8,24.2,19.3625,60.25791666666667,,6.854166666666667,29.5,242.375,,0.0,0.0,27.9375
537,2019-06-22,15.1,27.9,20.533333333333335,56.81333333333333,27.066666666666663,13.6,31.3,72.29166666666667,,0.0,0.0,17.233333333333334
